,user_id,age,education_level,children,professional_interests,last_job,gender,country,self_initiative,flexibility,leadership,communication,creativity,customer_orientation,organization,problem_solving,resilience,goal_orientation,job_recommendations,job_ratings,created
816,12109,51.0,Abgeschlossene Ausbildung,,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Arzthelferin,f,de,67,83,89,78,50,72,28,39,56,50,"http://data.europa.eu/esco/occupation/65fb0b53-b8c4-4839-b099-c80b6de5a158,http://data.europa.eu/esco/occupation/6296faea-1909-4943-b0e0-662b43ad855d,http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb,http://data.europa.eu/esco/occupation/2c83f279-a1d1-4c9f-a6aa-5e5ee1850e46,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471","1,-1,-1,1,-1",2024-05-09 08:40:28
817,12110,63.0,(Fach-)Abitur oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Krankenpfleger Allgemeine Krankenpflege/Krankenschwester Allgemeine Krankenpflege,f,de,33,50,67,67,67,83,67,50,28,67,"http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,http://data.europa.eu/esco/occupation/b73c752b-9858-4f53-82de-f3a340cbcae9,http://data.europa.eu/esco/occupation/73b10c97-b003-45dc-a36d-c1d585c04be1,http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439","0,0,0,0,0",2024-05-09 09:32:40
818,12111,35.0,(Fach-)Abitur oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Friseur/Friseurin,f,andere,56,67,89,83,100,89,94,83,72,89,"http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/cf7b89d0-1cf9-4567-a8bf-9d6905a2b31b,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,http://data.europa.eu/esco/occupation/189a337d-f6fb-44e2-9e7a-bc27b7b76e0e","-1,-1,-1,-1,-1",2024-05-09 14:00:42
819,12112,29.0,(Fach-)Abitur oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Produktion,f,de,72,78,94,89,67,89,94,78,72,94,"http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3,http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b","-1,-1,-1,-1,1",2024-05-09 16:14:49
820,12113,27.0,(Fach-)Abitur oder vergleichbar,keine,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Warehouse Associate,m,andere,83,83,94,78,72,83,61,44,39,72,"http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,http://data.europa.eu/esco/occupation/e575efca-c3e4-43fe-8c46-327d310f795e,http://data.europa.eu/esco/occupation/976f752c-5f10-42ca-84fb-89aa529af04f,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471","0,1,1,0,1",2024-05-09 20:48:31
821,12115,41.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Bau, Architektur, Vermessung und Gebäudetechnik"",""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Führungskraft bei Bauprojekten,f,de,94,78,94,72,67,83,100,94,78,78,"http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,http://data.europa.eu/esco/occupation/1663e9d9-857b-4efa-9ab6-886c7fc763f6,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc","0,0,0,0,0",2024-05-10 13:21:00
822,12116,60.0,Master/Diplom oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Lehrkraft für Gestaltendes Spiel Sekundarstufe,f,andere,100,83,89,89,94,94,100,61,61,94,"http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26","-1,-1,-1,-1,-1",2024-05-11 15:47:11
823,12117,20.0,Kein Schulabschluss/gehe noch zur Schule,mehr als drei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Fachkrankenpfleger/Fachkrankenschwester,f,de,78,83,89,78,78,72,89,72,78,78,"http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5,http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7","-1,-1,-1,-1,-1",2024-05-12 20:13:34
824,12118,47.0,Promotion/PHD oder vergleichbar,zwei Kinder,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Militär"",""Rohstoffgewinnung, Produktion und Fertigung""]",,m,andere,100,89,89,89,94,83,83,94,72,83,"http://data.europa.eu/esco/occupation/c3fc5265-6333-483f-9339-b4b860efa08d,http://data.europa.eu/esco/occupation/ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef,http://data.europa.eu/esco/occupation/e666c384-2a14-4cd9-981f-7067dc0bb9a9,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef","1,1,1,1,-1",2024-05-13 06:29:04
825,12119,42.0,Master/Diplom oder vergleichbar,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",,f,andere,72,72,83,72,72,61,83,72,50,72,,,2024-05-13 07:19:26
826,12120,40.0,(Fach-)Abitur oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung""]",Privater Vermögensverwalter/private Vermögensverwalterin,f,andere,100,89,94,89,89,83,94,89,67,83,"http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,http://data.europa.eu/esco/occupation/776837b1-6f6b-4014-8330-d56918303e93,http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1","0,0,0,0,0",2024-05-13 08:11:34
827,12121,41.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Verwaltungsassistent/Verwaltungsassistentin,f,de,72,72,83,89,33,100,72,61,61,78,"http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d,http://data.europa.eu/esco/occupation/be235deb-6181-43ca-8127-7010a689643a,http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa,http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80","-1,-1,-1,1,1",2024-05-13 09:37:43
828,12122,40.0,Bachelor oder vergleichbar,zwei Kinder,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Servicekraft,f,andere,61,61,78,100,83,100,89,28,28,72,"http://data.europa.eu/esco/occupation/d9004a14-bda2-4c63-ab64-17ca163ac1bd,http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074,http://data.europa.eu/esco/occupation/26105840-8abb-4f91-a888-1211cb798b0b,http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321","0,0,0,0,0",2024-05-13 09:42:46
829,12123,26.0,Abgeschlossene Ausbildung,keine,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Großhändler/Großhändlerin,f,de,83,67,67,39,50,33,78,50,61,44,"http://data.europa.eu/esco/occupation/23be4cb6-c5e7-449e-8d76-8edfe9a00478,http://data.europa.eu/esco/occupation/be2896db-9ab7-4719-a558-96b18c93027d,http://data.europa.eu/esco/occupation/4568a282-3904-4dfc-a6ec-e847b3ca90e8,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,http://data.europa.eu/esco/occupation/15a7e87c-f7d5-4a60-bab7-9636b76143fe,http://data.europa.eu/esco/occupation/f4f671d5-208f-4423-a250-c049de8d9adc","-1,-1,-1,-1,-1,-1",2024-05-13 12:16:40
830,12125,60.0,Bachelor oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",Projektmanager,f,de,100,56,67,50,89,22,17,67,17,61,,,2024-05-13 12:33:07
831,12127,49.0,Promotion/PHD oder vergleichbar,ein Kind,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Ertragsmanager/Ertragsmanagerin,f,andere,78,72,89,67,67,61,100,33,39,61,"http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5,http://data.europa.eu/esco/occupation/8b26eec6-7497-4218-8364-9b5983b04ae7,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763,http://data.europa.eu/esco/occupation/2ae275fe-4f11-4a38-9e95-d466d74b42a3","-1,1,-1,1,-1",2024-05-13 15:47:03
832,12128,0.0,Bachelor oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Ertragsmanager/Ertragsmanagerin,m,andere,78,72,72,78,72,72,72,67,61,72,,,2024-05-13 23:28:27
833,12129,24.0,Kein Schulabschluss/gehe noch zur Schule,zwei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung""]",,f,de,50,78,61,72,56,67,67,56,39,50,"http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,http://data.europa.eu/esco/occupation/8a42240b-2b5c-4f6f-8787-f0547fbc46c5,http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e","-1,1,0",2024-05-14 07:27:36
834,12130,31.0,Master/Diplom oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Referentin Personalentwicklung,f,de,72,67,50,50,78,50,78,67,67,50,"http://data.europa.eu/esco/occupation/afc5a0f4-42e5-4bfb-910c-2b54b44f99c5,http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3,http://data.europa.eu/esco/occupation/e3b08984-19fe-4d51-a1b0-990676fc7234,http://data.europa.eu/esco/occupation/618a854a-4ecd-4535-84e6-350e1fe0aa0f,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed","-1,-1,1,1,1",2024-05-14 08:00:50
835,12131,52.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Rohstoffgewinnung, Produktion und Fertigung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Verkehr, Logistik, Schutz und Sicherheit"",""Naturwissenschaft, Geografie und Informatik"",""Bau, Architektur, Vermessung und Gebäudetechnik""]",Einzelhändler/Einzelhändlerin,m,de,94,89,94,89,94,100,100,83,72,83,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4","1,1,0,0,0",2024-05-14 08:54:56
836,12133,28.0,Bachelor oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Sozialarbeiter/Sozialarbeiterin,f,de,78,56,56,50,61,67,83,56,39,22,http://data.europa.eu/esco/occupation/ceb9910a-1174-4926-82c9-5afee2bd3702,0,2024-05-14 14:28:46
837,12136,43.0,(Fach-)Abitur oder vergleichbar,zwei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Lehrassistent Grundschule/Lehrassistentin Grundschule,f,andere,83,72,67,94,78,94,56,72,56,94,,,2024-05-14 18:17:44
838,12137,22.0,Abgeschlossene Ausbildung,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Bau, Architektur, Vermessung und Gebäudetechnik"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Arbeitsvermittler/Arbeitsvermittlerin,f,de,61,83,89,67,83,89,100,89,56,83,"http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/4a1125ee-5728-4b1f-b655-7b8eb2e27660,http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,http://data.europa.eu/esco/occupation/2af80b12-a73a-4cc2-8af1-d26a1e60738d","1,-1,-1,-1,-1",2024-05-14 19:48:59
839,12138,42.0,Master/Diplom oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik""]",Softwareentwickler/Softwareentwicklerin,f,andere,61,61,72,56,61,67,61,56,44,61,"http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7","0,0,1,1",2024-05-15 04:23:22
840,12142,39.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Naturwissenschaft, Geografie und Informatik"",""Gesundheit, Soziales, Lehre und Erziehung""]",Medizinisch-technischer Assistent Nuklearmedizin/Medizinisch-technische Assistentin Nuklearmedizin,,de,72,72,61,56,61,83,83,83,61,72,"http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c","0,0,0,0,0",2024-05-15 09:19:10
841,12143,34.0,Bachelor oder vergleichbar,drei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Lehrkraft mittelschule,f,andere,83,78,83,78,72,67,61,61,78,83,"http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,http://data.europa.eu/esco/occupation/2b871272-bd61-4206-bd1a-0b96d7023098,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1","0,0,0,0,0",2024-05-15 09:49:09
842,12145,45.0,Master/Diplom oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",Agrarwissenschaftler/Agrarwissenschaftlerin,f,andere,78,72,61,72,61,72,78,56,39,72,"http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,http://data.europa.eu/esco/occupation/1c1e86f9-6347-42d6-aa6e-c95b138bf640,http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,http://data.europa.eu/esco/occupation/fbceeac6-798b-4307-a825-626707a753ad,http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8","0,1,1,1,0",2024-05-15 10:03:22
843,12146,45.0,Bachelor oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Bau, Architektur, Vermessung und Gebäudetechnik"",""Naturwissenschaft, Geografie und Informatik"",""Rohstoffgewinnung, Produktion und Fertigung""]",Vertriebsmitarbeiter,f,andere,72,78,83,67,56,83,78,72,67,56,"http://data.europa.eu/esco/occupation/1ce76c3b-edee-41b4-88c2-5db9b70d8bf0,http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,http://data.europa.eu/esco/occupation/f5166c6b-3467-4fc4-9343-d12e870d9def,http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8,http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74","-1,0,1,-1,1",2024-05-15 10:05:44
844,12148,46.0,Bachelor oder vergleichbar,ein Kind,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Film- und Fernsehproduzent/Film- und Fernsehproduzentin,f,de,78,100,83,89,72,61,61,33,56,67,"http://data.europa.eu/esco/occupation/e4ad2547-9188-4fbd-897a-c91b3c097779,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,http://data.europa.eu/esco/occupation/72149e37-f4f4-4570-8c17-27444160aa16,http://data.europa.eu/esco/occupation/a6007269-912a-4445-b792-b4d5fe016bb2,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f","1,-1,-1,1,-1",2024-05-15 12:17:52
845,12150,24.0,Abgeschlossene Ausbildung,keine,"[""Verkehr, Logistik, Schutz und Sicherheit""]",Fahrer ,m,andere,83,89,78,61,61,39,56,39,56,44,"http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,http://data.europa.eu/esco/occupation/6f7c1e84-8162-4c20-a575-b57ff624eef5,http://data.europa.eu/esco/occupation/f3b99acc-b212-45cf-bb4f-7b83cc6f0d71,http://data.europa.eu/esco/occupation/37442765-f7bb-4ccd-9de1-4790296f3d37,http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60","0,0,0,0,0",2024-05-15 17:29:19
846,12151,26.0,,keine,"[""Verkehr, Logistik, Schutz und Sicherheit""]",Lagerarbeiter/Lagerarbeiterin,m,de,78,67,67,72,78,61,61,72,67,56,"http://data.europa.eu/esco/occupation/8f654b67-89f8-4669-8c9c-a4875bf22699,http://data.europa.eu/esco/occupation/43ee9c1a-59c2-48ee-afcd-c384dca92162,http://data.europa.eu/esco/occupation/622b1d5e-bf14-4ec0-b83e-3bfcf8dff624,http://data.europa.eu/esco/occupation/21a42cfb-68c7-4f84-bdd7-81de07a6fff3,http://data.europa.eu/esco/occupation/4542ff68-f809-4ba1-857c-fd26d0914eaa","-1,-1,-1,-1,-1",2024-05-15 19:42:36
847,12153,30.0,(Fach-)Abitur oder vergleichbar,drei Kinder,"[""Bau, Architektur, Vermessung und Gebäudetechnik"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",,f,andere,50,67,50,61,78,78,39,83,61,33,"http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,http://data.europa.eu/esco/occupation/d849fd2a-5210-434b-a50b-2d92de3a4bac,http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046","0,-1,0,-1,-1",2024-05-15 22:21:12
848,12154,54.0,Abgeschlossene Ausbildung,keine,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Militär"",""Gesundheit, Soziales, Lehre und Erziehung""]",,m,de,67,67,67,67,67,67,67,67,67,67,,,2024-05-15 23:02:32
849,12155,36.0,Abgeschlossene Ausbildung,keine,"[""Bau, Architektur, Vermessung und Gebäudetechnik"",""Militär""]",Metallbauer Fachrichtung Metallgestaltung/Metallbauerin Fachrichtung Metallgestaltung,m,de,100,89,50,78,67,56,28,61,11,39,"http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,http://data.europa.eu/esco/occupation/618a854a-4ecd-4535-84e6-350e1fe0aa0f,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff","-1,-1,-1,0,-1",2024-05-16 01:33:04
850,12156,24.0,Abgeschlossene Ausbildung,keine,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Verkehr, Logistik, Schutz und Sicherheit"",""Bau, Architektur, Vermessung und Gebäudetechnik""]",Lastkraftwagenfahrer/Lastkraftwagenfahrerin,m,de,83,56,72,83,39,100,67,67,61,61,"http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,http://data.europa.eu/esco/occupation/4c40c1e8-0584-4a77-8ca3-ec82538f9488","0,0",2024-05-16 05:30:18
851,12157,51.0,Master/Diplom oder vergleichbar,keine,"[""Bau, Architektur, Vermessung und Gebäudetechnik"",""Naturwissenschaft, Geografie und Informatik"",""Militär""]",Ingenieur Elektrotechnik/Ingenieurin Elektrotechnik,m,de,39,61,83,83,39,89,56,56,50,33,"http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,http://data.europa.eu/esco/occupation/1d70e660-1114-41c6-926a-053541460d88,http://data.europa.eu/esco/occupation/738257d3-7e56-4745-9b2e-014e60d41d48,http://data.europa.eu/esco/occupation/7696b15a-c52e-4ac5-b38d-9eeb010c5fa3,http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f","-1,-1,-1,-1,-1",2024-05-16 07:17:26
